customer_id,consent_status,consent_source,page_views,key_page_views,email_clicks,form_submits,demo_request,webinar_signup
15340,unknown,unknown,5,0,0,0,0,0
15341,opted_in,event,8,2,3,2,1,0
15342,opted_in,import,3,1,3,0,0,0
15343,opted_in,import,3,0,0,0,0,0
15344,opted_in,import,8,0,2,1,1,0
15345,opted_in,event,8,1,4,2,0,0
15346,opted_in,gated_content,12,2,1,1,1,0
15347,opted_out,signup_form,16,3,0,1,0,0
15348,opted_in,newsletter,7,1,0,0,0,0
15349,opted_in,import,8,1,2,2,0,1
15350,opted_in,event,8,2,3,1,0,0
15351,opted_out,gated_content,8,3,0,1,0,0
15352,opted_in,event,0,0,0,0,0,0
15353,unknown,unknown,14,3,0,1,1,0
15354,opted_in,signup_form,8,1,3,1,0,0
15355,opted_in,signup_form,10,1,6,1,0,0
15356,opted_out,signup_form,9,1,0,0,0,0
15358,opted_in,gated_content,5,1,0,1,0,0
15359,opted_in,event,9,1,3,0,0,0
15360,unknown,unknown,5,2,0,1,0,1
15361,unknown,unknown,13,0,0,1,1,0
15362,opted_in,import,7,1,4,1,0,0
15363,unknown,unknown,2,0,0,0,0,1
15364,opted_in,newsletter,11,3,1,0,0,0
15365,opted_in,import,13,0,4,0,0,0
15366,opted_in,signup_form,9,0,3,1,0,0
15367,opted_in,import,18,3,0,1,1,0
15368,opted_out,event,8,2,0,0,0,0
15369,opted_in,gated_content,6,2,4,2,1,0
15370,unknown,unknown,17,4,0,1,1,0
15371,opted_in,newsletter,13,3,4,1,0,0
15372,opted_in,import,7,0,2,0,0,0
15373,opted_in,signup_form,4,1,2,1,1,0
15374,opted_in,newsletter,7,0,1,1,0,0
15375,opted_in,gated_content,9,2,5,1,0,0
15376,unknown,unknown,7,0,0,1,0,0
15377,opted_in,event,14,2,2,0,1,1
15378,unknown,unknown,5,0,0,0,1,0
15379,unknown,unknown,7,1,0,2,0,0
15380,opted_out,import,3,0,0,0,0,0
15381,opted_in,newsletter,8,4,4,0,1,1
15382,opted_out,newsletter,3,0,0,1,0,0
15384,opted_in,event,13,3,4,1,0,0
15385,opted_in,event,12,0,1,1,0,0
15386,opted_in,event,8,0,0,0,0,0
15387,opted_in,signup_form,9,3,4,1,0,1
15388,opted_in,newsletter,1,0,1,1,0,0
15389,opted_in,newsletter,5,2,2,1,1,1
15390,opted_out,gated_content,9,2,0,0,1,0
15391,opted_in,event,11,3,5,2,0,1
15392,opted_in,signup_form,2,0,1,0,0,0
15393,unknown,unknown,10,2,0,0,0,0
15394,opted_in,signup_form,10,1,3,1,0,0
15395,opted_in,gated_content,6,2,2,0,0,0
15396,unknown,unknown,7,3,0,1,0,0
15397,opted_in,import,8,2,0,0,0,0
15398,opted_in,signup_form,14,2,4,0,0,0
15399,opted_in,newsletter,11,1,3,1,1,0
15400,opted_in,import,7,0,2,1,0,0
15401,opted_in,gated_content,4,0,2,0,0,0
15402,opted_in,signup_form,15,3,2,2,1,0
15403,opted_in,event,8,3,0,1,0,1
15404,opted_in,signup_form,5,1,2,0,0,0
15405,unknown,unknown,6,3,0,0,0,0
15406,opted_in,import,6,0,0,0,0,0
15407,unknown,unknown,6,2,0,0,1,0
15408,opted_in,gated_content,11,2,4,2,0,0
15409,opted_in,signup_form,7,0,0,0,1,1
15410,opted_in,signup_form,8,1,3,2,0,1
15411,opted_in,gated_content,5,1,0,1,0,0
15412,opted_in,signup_form,8,1,5,1,0,0
15413,opted_in,signup_form,13,1,3,1,1,0
15414,opted_in,event,13,3,2,2,1,0
15415,opted_in,newsletter,13,0,5,2,0,0
15416,opted_in,signup_form,6,0,2,1,0,1
15417,unknown,unknown,6,3,0,2,0,0
15418,opted_in,signup_form,2,1,5,0,0,1
15419,opted_in,import,10,2,2,0,0,0
15420,opted_in,import,1,1,2,2,0,0
15421,opted_in,gated_content,13,2,2,0,1,1
15422,opted_in,event,4,1,0,2,0,0
15423,unknown,unknown,17,2,0,2,1,0
15424,opted_in,import,5,0,4,1,0,0
15425,opted_in,signup_form,5,1,0,0,0,0
15426,opted_in,signup_form,1,1,1,1,0,0
15427,opted_in,import,9,0,1,1,0,0
15428,opted_out,event,13,2,0,1,0,1
15429,opted_out,event,11,1,0,1,0,0
15430,opted_in,gated_content,10,4,0,1,0,0
15431,opted_in,import,9,3,5,1,0,0
15432,opted_in,newsletter,16,1,6,2,1,0
15433,opted_in,gated_content,9,1,3,1,0,0
15434,opted_in,signup_form,4,0,2,1,0,0
15435,unknown,unknown,11,1,0,2,0,0
15436,opted_in,newsletter,1,0,3,0,0,1
15437,opted_in,event,16,1,0,0,0,0
15438,unknown,unknown,3,1,0,1,0,0
15439,opted_in,import,7,2,6,0,0,1
15440,unknown,unknown,7,2,0,1,0,0
15441,opted_in,gated_content,10,0,4,0,0,0
15442,opted_in,newsletter,6,2,3,1,1,0
15443,opted_in,gated_content,9,1,5,2,0,0
15444,opted_in,newsletter,5,0,4,0,0,0
15445,unknown,unknown,4,1,0,2,0,0
15446,opted_in,newsletter,11,1,5,1,0,0
15447,opted_in,newsletter,6,1,0,1,0,0
15448,opted_in,signup_form,12,2,5,2,1,0
15449,unknown,unknown,5,2,0,1,0,0
15450,opted_in,import,4,1,1,1,0,0
15451,unknown,unknown,9,2,0,1,0,0
15452,opted_in,event,7,2,1,0,0,0
15453,opted_in,gated_content,9,2,0,2,0,1
15454,opted_in,import,2,1,0,0,0,0
15455,opted_in,newsletter,5,0,2,0,1,0
15456,opted_in,signup_form,12,1,5,1,0,0
15457,opted_out,signup_form,4,3,0,1,0,0
15458,unknown,unknown,7,3,0,2,0,0
15459,unknown,unknown,7,3,0,1,0,0
15460,opted_in,signup_form,10,0,5,0,1,0
15461,unknown,unknown,8,2,0,0,0,0
15462,opted_in,gated_content,18,3,4,1,1,0
15463,unknown,unknown,11,2,0,0,0,1
15464,opted_in,gated_content,4,2,2,0,0,0
15465,opted_in,gated_content,10,2,5,0,1,0
15466,opted_out,event,9,2,0,0,1,0
15467,unknown,unknown,2,0,0,0,0,0
15468,opted_in,newsletter,13,2,1,1,1,0
15469,opted_in,gated_content,9,1,6,1,1,0
15470,unknown,unknown,7,3,0,1,0,0
15471,opted_in,signup_form,10,1,3,2,1,1
15472,opted_in,signup_form,8,1,0,1,0,0
15473,opted_in,gated_content,5,0,4,0,0,0
15474,unknown,unknown,3,0,0,0,0,0
15475,opted_in,import,11,2,2,0,0,0
15476,opted_in,gated_content,12,1,3,2,0,0
15477,opted_in,signup_form,13,2,6,0,0,0
15478,opted_in,event,14,4,10,1,1,0
15479,opted_in,gated_content,17,1,2,1,0,0
15480,opted_in,import,12,1,3,2,0,0
15481,opted_out,import,8,0,0,1,0,0
15482,unknown,unknown,10,0,0,0,0,0
15483,opted_in,signup_form,11,2,4,0,0,1
15484,unknown,unknown,8,2,0,0,1,0
15485,opted_out,event,5,3,0,0,0,0
15486,opted_in,newsletter,10,1,6,2,0,0
15487,opted_in,event,13,2,3,1,0,0
15488,opted_in,newsletter,9,3,4,2,1,0
15489,opted_in,signup_form,6,1,1,2,1,0
15490,opted_in,import,7,1,6,1,0,0
15491,opted_in,signup_form,9,3,1,2,0,1
15492,opted_in,newsletter,7,3,1,0,1,0
15493,opted_in,import,9,1,5,0,0,0
15494,unknown,unknown,4,1,0,0,0,0
15495,opted_out,import,6,2,0,0,0,0
15496,opted_in,signup_form,5,1,0,0,0,0
15497,opted_in,newsletter,3,1,3,0,0,0
15498,opted_in,signup_form,16,2,4,1,0,0
15499,opted_in,import,9,0,3,0,0,0
15500,opted_in,event,7,2,4,1,0,0
15501,opted_in,event,3,1,1,0,0,0
15502,opted_out,event,7,1,0,0,0,0
15503,opted_out,gated_content,6,1,0,0,0,0
15504,opted_out,import,10,1,0,2,0,0
15505,opted_in,event,5,3,0,0,1,0
15506,opted_in,gated_content,9,1,4,1,0,0
15507,opted_out,signup_form,11,2,0,0,1,0
15508,opted_in,signup_form,8,1,2,1,0,0
15509,unknown,unknown,5,1,0,2,0,0
15510,opted_in,signup_form,3,2,0,0,0,0
15511,opted_in,gated_content,14,2,6,1,0,0
15512,opted_out,event,11,0,0,1,0,0
15513,opted_in,signup_form,7,3,2,1,0,0
15514,unknown,unknown,9,1,0,3,0,1
15515,opted_in,signup_form,7,1,1,0,0,0
15516,opted_in,event,3,2,2,2,0,0
15517,opted_in,newsletter,4,1,3,0,0,0
15518,opted_out,newsletter,10,3,0,0,1,0
15519,opted_in,newsletter,8,2,0,0,0,0
15520,opted_in,import,8,2,2,0,0,0
15521,unknown,unknown,9,3,0,0,1,0
15522,unknown,unknown,8,2,0,1,1,0
15523,opted_in,signup_form,5,2,4,1,0,0
15524,opted_out,import,1,0,0,1,0,0
15525,opted_in,newsletter,17,1,3,1,1,0
15526,opted_in,newsletter,12,1,3,3,0,1
15527,opted_in,gated_content,3,1,2,0,0,0
15528,opted_in,event,1,1,4,2,0,1
15529,opted_in,import,4,1,2,0,0,0
15530,opted_in,event,10,3,3,0,0,0
15531,opted_out,import,16,1,0,1,1,0
15532,unknown,unknown,5,1,0,1,0,1
15533,unknown,unknown,9,0,0,1,0,0
15534,opted_in,import,8,2,7,2,0,0
15535,opted_in,signup_form,10,2,1,1,0,0
15536,opted_in,import,10,1,1,0,0,0
15537,unknown,unknown,9,1,0,0,0,0
15538,opted_in,signup_form,7,1,4,0,0,0
15539,unknown,unknown,10,2,0,0,0,0
15540,opted_in,signup_form,13,2,5,1,1,0
15541,opted_in,event,12,2,4,1,1,0
15542,opted_in,newsletter,13,3,5,1,1,0
15543,opted_in,newsletter,8,2,2,0,0,0
15544,opted_in,gated_content,3,0,0,0,0,0
15545,opted_in,gated_content,3,2,4,0,0,0
15546,opted_in,import,4,2,3,0,0,0
15547,opted_in,signup_form,10,0,3,1,0,0
15548,opted_out,import,0,0,0,0,0,0
15549,opted_in,import,11,2,4,1,0,0
15550,opted_in,signup_form,12,4,1,1,0,0
15551,opted_in,import,4,0,0,0,0,0
15552,unknown,unknown,2,1,0,0,0,0
15553,opted_in,import,8,1,0,0,0,0
15554,opted_in,event,9,0,2,1,0,0
15555,opted_in,newsletter,0,0,4,1,0,0
15556,opted_in,event,16,3,4,1,1,1
15557,opted_in,signup_form,4,0,3,1,0,0
15558,opted_out,signup_form,8,1,0,1,1,0
15559,opted_in,event,4,3,0,1,0,0
15560,opted_in,gated_content,3,2,2,1,0,0
15561,unknown,unknown,5,0,0,0,0,0
15562,unknown,unknown,9,2,0,0,0,0
15563,unknown,unknown,10,1,0,0,0,0
15564,opted_in,gated_content,12,2,1,1,0,0
15565,opted_in,import,3,3,1,0,0,0
15566,opted_in,newsletter,5,2,3,1,0,0
15567,opted_in,import,4,1,0,0,0,0
15568,opted_in,newsletter,14,2,7,0,0,0
15569,unknown,unknown,7,1,0,0,1,0
15570,opted_in,newsletter,9,2,2,1,0,0
15571,opted_in,event,7,0,1,0,0,0
15572,unknown,unknown,5,2,0,0,0,1
15573,opted_in,event,10,0,0,0,0,0
15574,opted_in,import,1,0,1,0,0,0
15575,opted_in,gated_content,10,4,4,2,0,0
15576,opted_in,gated_content,5,2,2,0,0,0
15577,opted_in,event,9,1,5,0,1,0
15578,opted_in,newsletter,6,2,4,1,1,0
15579,unknown,unknown,5,2,0,1,0,0
15580,opted_in,import,4,2,0,1,0,0
15581,unknown,unknown,0,0,0,0,0,0
15582,opted_in,signup_form,7,1,0,0,0,1
15583,opted_in,newsletter,10,2,4,1,0,0
15584,opted_in,event,12,2,5,1,0,0
15585,opted_in,gated_content,12,3,8,2,1,0
15586,opted_out,event,0,0,0,0,0,0
15587,opted_in,import,9,1,1,2,0,0
15588,unknown,unknown,9,0,0,0,0,0
15589,opted_in,gated_content,11,0,3,1,0,0
15590,opted_in,signup_form,6,2,4,2,0,0
15591,opted_in,gated_content,3,1,2,0,0,0
15592,unknown,unknown,11,2,0,1,0,0
15593,opted_in,newsletter,11,3,8,1,1,1
15594,opted_out,event,9,1,0,0,0,0
15595,opted_in,import,5,2,3,1,0,0
15596,opted_in,signup_form,9,3,5,1,1,0
15597,opted_in,newsletter,2,0,0,0,0,0
15598,opted_out,signup_form,10,1,0,0,0,0
15599,opted_in,import,6,1,1,1,0,0
15600,opted_in,event,7,0,0,0,0,0
15601,unknown,unknown,13,2,0,1,0,0
15602,opted_in,event,9,1,2,1,0,0
15603,unknown,unknown,12,0,0,0,0,0
15604,opted_in,gated_content,10,1,1,0,0,0
15605,opted_in,signup_form,10,1,3,0,0,1
15606,opted_in,signup_form,7,1,4,1,0,0
15607,opted_in,import,10,3,5,1,0,0
15608,opted_in,import,16,2,7,1,1,0
15609,opted_in,newsletter,8,2,0,1,0,0
15610,opted_in,import,11,2,3,1,1,0
15611,opted_in,newsletter,8,2,2,1,0,0
15612,unknown,unknown,10,1,0,0,1,1
15613,unknown,unknown,12,3,0,1,1,1
15614,unknown,unknown,5,2,0,1,0,0
15615,opted_in,import,0,0,1,0,0,0
15616,opted_in,gated_content,8,1,4,1,0,0
15617,opted_in,import,14,1,2,1,1,0
15618,opted_out,import,2,1,0,2,0,0
15619,opted_in,gated_content,9,4,3,0,0,0
15620,opted_in,signup_form,7,1,1,0,0,0
15621,opted_in,newsletter,7,1,5,1,1,0
15622,opted_in,import,9,1,3,0,0,0
15623,opted_in,signup_form,11,0,0,1,0,0
15624,opted_in,import,3,2,0,0,0,0
15625,opted_in,event,4,0,4,1,0,0
15626,opted_in,newsletter,13,1,3,0,1,0
15627,opted_in,gated_content,2,1,3,1,0,0
15628,opted_in,event,4,2,4,0,0,0
15629,unknown,unknown,13,2,0,0,0,0
15630,opted_in,newsletter,7,1,4,1,0,0
15631,unknown,unknown,12,2,0,1,0,0
15632,opted_in,newsletter,12,3,3,0,1,0
15633,opted_in,event,9,0,1,0,0,0
15634,opted_out,import,6,0,0,1,0,0
15635,opted_in,gated_content,8,1,0,2,0,0
15636,opted_in,newsletter,4,4,6,0,0,0
15637,opted_in,gated_content,14,3,2,1,0,0
15638,opted_in,newsletter,18,0,1,2,1,0
15639,unknown,unknown,7,2,0,0,1,0
15640,unknown,unknown,4,0,0,0,0,0
15641,opted_in,gated_content,6,2,8,2,0,0
15642,opted_in,import,6,1,5,2,0,0
15643,unknown,unknown,12,3,0,1,1,0
15644,opted_in,signup_form,10,0,1,0,0,0
15645,unknown,unknown,6,2,0,1,0,1
15646,opted_in,event,13,0,1,1,0,0
15647,opted_in,import,9,1,0,1,0,0
15648,opted_in,gated_content,1,1,0,1,0,0
15649,opted_in,event,2,1,1,1,0,0
15650,opted_out,newsletter,7,0,0,1,0,0
15651,opted_in,import,4,1,2,0,0,0
15652,opted_in,gated_content,9,2,4,1,0,0
15653,opted_in,import,0,0,0,0,0,0
15654,opted_out,signup_form,8,1,0,0,0,0
15655,unknown,unknown,2,0,0,2,0,0
15656,opted_in,import,11,2,4,1,0,0
15657,unknown,unknown,16,4,0,1,1,0
15658,unknown,unknown,8,2,0,0,1,0
15659,opted_out,gated_content,10,2,0,0,0,0
15660,opted_in,event,11,3,1,2,1,1
15661,opted_in,signup_form,7,0,3,1,1,0
15662,opted_in,signup_form,0,0,2,0,0,0
15663,opted_out,signup_form,3,0,0,1,0,0
15664,opted_in,event,3,0,2,2,0,0
15665,opted_in,gated_content,7,2,0,0,0,0
15666,opted_out,import,4,1,0,0,0,0
15667,opted_out,gated_content,7,1,0,1,0,1
15668,opted_in,newsletter,8,2,2,0,0,0
15669,opted_in,signup_form,0,0,1,1,0,0
15670,opted_in,gated_content,11,1,3,1,1,0
15671,opted_in,signup_form,9,4,3,0,0,0
15672,opted_in,gated_content,3,0,4,0,0,0
15673,unknown,unknown,11,2,0,2,0,0
15674,opted_out,import,8,2,0,1,0,0
15675,opted_in,gated_content,12,3,2,1,0,0
15676,opted_in,signup_form,7,1,1,1,1,0
15677,opted_in,newsletter,16,1,6,0,1,0
15678,unknown,unknown,8,2,0,0,0,0
15679,opted_in,signup_form,9,2,2,1,0,0
15680,opted_in,import,10,2,4,1,0,0
15681,opted_in,gated_content,11,2,6,1,0,0
15682,opted_in,signup_form,12,0,5,1,0,0
15683,unknown,unknown,4,1,0,2,0,0
15684,opted_in,signup_form,13,0,2,2,0,0
15685,opted_in,gated_content,2,0,0,0,0,0
15686,opted_in,signup_form,4,1,3,0,0,0
15687,opted_in,event,9,2,7,0,0,1
15688,opted_in,event,13,3,3,1,0,0
15689,unknown,unknown,13,1,0,0,0,0
15690,opted_in,signup_form,8,0,2,0,0,1
15691,opted_in,event,4,1,0,0,0,1
15692,opted_in,signup_form,10,2,2,0,0,0
15693,opted_in,gated_content,13,1,4,0,0,0
15694,opted_in,event,4,1,4,1,1,0
15695,opted_in,newsletter,4,4,2,1,0,0
15696,opted_in,gated_content,6,1,3,0,0,0
15697,unknown,unknown,5,2,0,0,0,0
15698,opted_in,signup_form,12,2,4,0,0,0
15699,opted_in,newsletter,11,2,3,2,0,0
15700,unknown,unknown,5,1,0,2,0,0
15701,opted_in,newsletter,16,1,4,1,1,0
15702,opted_out,gated_content,5,0,0,0,0,0
15703,opted_in,import,13,4,4,0,0,1
15704,opted_out,import,15,4,0,1,0,1
15705,opted_in,newsletter,7,2,0,0,0,0
15706,opted_in,gated_content,3,0,0,0,0,0
15707,opted_in,import,10,2,4,1,0,0
15708,unknown,unknown,8,1,0,0,0,1
15709,unknown,unknown,5,2,0,0,1,0
15710,unknown,unknown,1,1,0,0,0,0
15711,unknown,unknown,8,3,0,1,0,0
15712,opted_out,event,11,1,0,1,0,0
15713,unknown,unknown,7,0,0,1,0,0
15714,opted_in,import,7,0,5,0,0,0
15715,opted_out,signup_form,4,1,0,1,1,0
15716,opted_in,signup_form,8,0,6,0,1,0
15717,opted_in,gated_content,6,2,6,1,1,0
15718,opted_in,gated_content,11,2,4,1,0,0
15719,opted_in,event,16,2,3,2,0,0
15720,opted_in,signup_form,14,3,3,1,1,0
15721,unknown,unknown,2,0,0,0,0,0
15722,opted_in,import,11,4,8,1,0,1
15723,unknown,unknown,12,3,0,2,0,0
15724,opted_in,newsletter,11,2,3,0,0,1
15725,opted_out,newsletter,10,1,0,0,0,0
15726,opted_in,event,15,1,4,0,0,0
15727,unknown,unknown,10,2,0,2,1,0
15728,unknown,unknown,16,4,0,0,1,0
15729,opted_in,newsletter,5,1,2,1,1,0
15730,opted_in,gated_content,10,0,4,1,0,0
15731,opted_in,import,5,1,2,0,0,0
15732,opted_in,signup_form,1,1,1,0,0,0
15733,opted_in,newsletter,2,1,2,0,0,0
15734,opted_in,newsletter,12,0,2,2,0,0
15735,opted_in,gated_content,10,3,2,1,0,0
15736,unknown,unknown,17,2,0,2,1,0
15737,opted_in,gated_content,11,3,4,1,1,1
15738,unknown,unknown,17,4,0,1,0,1
15739,opted_out,signup_form,15,0,0,0,0,0
15740,opted_in,signup_form,13,2,6,0,1,1
15741,opted_in,newsletter,5,0,1,0,0,1
15742,opted_in,gated_content,8,2,3,1,0,0
15743,opted_in,event,6,2,2,0,1,0
15744,opted_in,event,4,2,1,0,1,0
15745,opted_in,import,11,2,3,1,1,0
15746,opted_in,import,10,1,0,0,0,0
15747,unknown,unknown,8,5,0,2,0,0
15748,unknown,unknown,8,3,0,2,0,1
15749,opted_in,event,12,1,3,1,1,0
15750,opted_in,newsletter,9,2,2,0,0,0
15751,unknown,unknown,9,2,0,0,0,0
15752,opted_in,signup_form,15,0,2,3,1,0
15753,opted_in,event,14,2,5,1,0,1
15754,unknown,unknown,14,2,0,0,1,1
15755,opted_in,event,7,1,5,0,0,0
15756,opted_out,signup_form,7,2,0,2,1,0
15757,opted_out,import,6,0,0,0,1,0
15758,opted_in,newsletter,0,0,0,1,0,0
15759,opted_in,import,13,2,3,1,0,0
15760,unknown,unknown,13,0,0,1,1,0
15761,opted_out,gated_content,10,2,0,1,1,1
15762,opted_out,newsletter,5,1,0,1,0,0
15763,opted_out,newsletter,9,0,0,0,0,0
15764,opted_in,import,0,0,2,0,0,0
15765,opted_in,event,9,3,4,1,1,0
15766,opted_in,newsletter,6,0,0,2,0,0
15768,opted_in,gated_content,5,0,5,0,0,0
15769,opted_in,gated_content,6,1,5,1,1,0
15770,opted_in,import,15,2,4,0,0,0
15771,opted_out,signup_form,0,0,0,0,0,0
15772,opted_in,import,11,2,7,1,0,0
15773,opted_out,import,3,2,0,1,0,0
15774,opted_in,gated_content,12,2,9,1,1,0
15775,opted_in,signup_form,5,1,0,1,0,0
15776,opted_in,signup_form,7,0,5,0,0,1
15777,opted_in,newsletter,7,2,6,1,0,0
15778,opted_in,import,5,2,7,1,1,0
15779,opted_in,gated_content,10,0,3,1,1,0
15780,opted_in,import,10,3,4,2,0,0
15781,unknown,unknown,9,2,0,1,1,0
15782,unknown,unknown,3,2,0,0,0,0
15783,opted_in,signup_form,12,2,7,1,1,0
15784,opted_out,import,6,0,0,1,0,0
15785,unknown,unknown,1,1,0,1,0,0
15786,unknown,unknown,12,2,0,0,0,0
15787,opted_in,gated_content,8,1,1,1,0,0
15788,unknown,unknown,10,2,0,1,0,0
15789,opted_in,signup_form,10,3,1,0,1,0
15790,opted_in,newsletter,8,0,5,2,0,0
15791,unknown,unknown,5,0,0,0,0,0
15792,opted_in,event,11,3,3,1,0,0
15793,unknown,unknown,8,0,0,2,0,0
15794,opted_out,signup_form,3,0,0,0,0,0
15795,opted_in,import,11,3,0,1,1,0
15796,opted_in,import,11,2,1,0,0,0
15797,opted_in,event,11,0,6,1,0,1
15798,opted_in,signup_form,13,2,3,1,0,0
15799,opted_in,event,3,0,1,1,1,0
15800,opted_in,newsletter,14,2,4,2,1,0
15801,opted_in,gated_content,8,2,5,2,1,1
15802,opted_in,newsletter,7,1,4,0,0,0
15803,unknown,unknown,4,1,0,0,1,0
15804,unknown,unknown,2,1,0,0,0,0
15805,opted_in,event,3,3,5,1,0,0
15806,unknown,unknown,5,0,0,0,1,0
15807,opted_in,import,3,0,1,0,0,0
15808,opted_in,event,7,3,4,2,0,0
15809,unknown,unknown,2,1,0,0,0,0
15810,opted_in,import,8,1,5,1,0,0
15811,opted_in,signup_form,8,2,0,0,0,0
15812,opted_in,newsletter,12,2,8,1,1,0
15813,opted_in,signup_form,7,0,4,2,0,0
15814,opted_in,gated_content,7,0,0,0,0,0
15815,opted_out,import,6,1,0,1,0,0
15816,opted_in,gated_content,10,2,7,1,1,0
15817,opted_in,gated_content,0,0,2,1,0,0
15818,opted_in,event,11,1,2,1,0,0
15819,unknown,unknown,8,1,0,0,0,0
15820,opted_in,signup_form,8,0,1,0,0,0
15821,opted_in,import,12,2,5,1,0,0
15822,opted_in,signup_form,8,2,1,0,1,1
15823,opted_in,gated_content,7,3,1,2,0,1
15824,opted_in,event,8,0,1,0,0,1
15825,unknown,unknown,4,3,0,1,0,0
15826,opted_in,event,9,2,2,1,0,0
15827,opted_in,newsletter,9,3,7,2,1,0
15828,unknown,unknown,4,2,0,0,0,0
15829,opted_in,gated_content,6,0,3,1,0,0
15830,opted_in,signup_form,13,2,5,1,0,1
15831,opted_out,import,5,2,0,2,0,0
15832,opted_in,event,6,0,1,0,0,0
15833,unknown,unknown,9,1,0,1,1,0
15834,opted_in,newsletter,8,2,1,1,0,0
15835,opted_in,gated_content,5,3,0,0,0,0
15836,opted_out,signup_form,11,3,0,1,0,0
15837,opted_in,newsletter,9,0,0,1,0,0
15838,unknown,unknown,10,2,0,0,0,0
15839,unknown,unknown,6,0,0,2,0,0
15840,opted_in,gated_content,7,2,2,0,1,1
15841,opted_in,signup_form,10,4,2,2,1,0
15842,opted_in,import,5,2,0,1,0,0
15843,unknown,unknown,10,3,0,0,0,0
15844,opted_out,event,6,1,0,0,0,0
15845,opted_in,gated_content,8,0,2,0,0,0
15846,opted_in,signup_form,12,2,4,1,1,0
15847,opted_in,gated_content,4,0,2,0,0,0
15848,opted_in,gated_content,5,1,1,1,0,0
15850,opted_in,event,9,1,1,2,1,0
15851,unknown,unknown,12,0,0,2,0,0
15852,opted_in,signup_form,3,1,2,1,0,0
15853,opted_out,signup_form,9,1,0,2,0,0
15854,opted_in,event,8,0,3,0,0,0
15855,opted_in,import,9,2,3,0,0,0
15856,opted_in,event,10,1,1,0,0,0
15857,opted_in,gated_content,5,1,1,2,0,0
15858,unknown,unknown,11,1,0,2,1,0
15859,unknown,unknown,7,2,0,1,0,0
15860,opted_in,signup_form,6,1,3,1,0,1
15861,unknown,unknown,7,3,0,1,1,0
15862,opted_out,event,6,0,0,0,0,0
15863,opted_in,signup_form,9,2,3,1,1,0
15864,opted_in,gated_content,5,0,3,1,0,0
15865,opted_in,newsletter,3,1,2,1,0,0
15866,opted_in,gated_content,13,1,2,3,1,0
15867,opted_in,newsletter,2,2,1,1,0,0
15868,opted_in,gated_content,9,2,2,1,1,0
15869,opted_in,signup_form,4,0,1,0,0,0
15870,unknown,unknown,17,2,0,0,0,0
15871,opted_in,signup_form,14,0,6,1,0,0
15872,opted_in,event,6,1,0,0,0,0
15873,opted_in,signup_form,6,2,3,1,0,0
15874,opted_in,newsletter,10,1,4,0,0,1
15875,opted_in,gated_content,9,2,5,0,0,0
15876,opted_in,event,11,0,0,1,0,1
15877,opted_in,signup_form,12,1,1,1,1,0
15878,opted_in,gated_content,8,3,4,0,0,0
15879,opted_in,signup_form,8,2,0,0,0,0
15880,opted_in,gated_content,7,1,1,0,0,0
15881,opted_in,newsletter,4,2,3,0,0,0
15882,unknown,unknown,11,2,0,1,0,1
15883,opted_in,gated_content,8,1,0,0,0,0
15884,opted_in,newsletter,9,2,6,1,0,0
15885,opted_in,signup_form,9,2,0,0,0,0
15886,unknown,unknown,5,3,0,1,0,0
15887,opted_in,signup_form,4,2,3,0,0,0
15888,opted_out,signup_form,7,0,0,0,0,0
15889,unknown,unknown,2,1,0,1,0,0
15890,opted_in,gated_content,13,1,4,1,0,0
15891,opted_in,event,5,0,3,1,1,0
15892,opted_in,event,13,3,6,0,0,0
15893,opted_in,gated_content,6,1,4,0,0,1
15894,opted_in,signup_form,9,0,1,0,0,0
15895,opted_out,event,0,0,0,0,0,0
15897,unknown,unknown,1,1,0,0,0,0
15898,unknown,unknown,9,2,0,0,0,0
15899,opted_in,newsletter,18,3,4,0,1,1
15900,opted_out,gated_content,3,1,0,0,0,0
15901,opted_in,signup_form,9,0,3,0,1,0
15902,opted_in,signup_form,3,0,2,1,0,0
15903,opted_in,import,10,2,0,2,0,0
15904,opted_in,import,10,3,2,1,1,0
15905,opted_out,newsletter,8,1,0,1,1,0
15906,unknown,unknown,11,2,0,1,0,0
15907,opted_in,gated_content,10,3,5,2,1,1
15908,opted_in,newsletter,4,2,3,0,0,0
15909,opted_out,import,7,1,0,1,0,0
15910,opted_in,newsletter,6,0,4,0,0,0
15911,opted_in,signup_form,4,1,0,0,0,0
15912,opted_in,gated_content,7,2,2,0,0,1
15913,opted_out,event,2,0,0,0,0,0
15914,opted_in,event,13,3,2,1,0,0
15915,opted_in,gated_content,12,1,3,0,0,0
15916,opted_in,event,8,5,3,1,1,0
15917,opted_in,gated_content,8,3,0,1,1,1
15918,opted_in,newsletter,9,4,3,1,0,0
15919,opted_in,gated_content,18,1,1,1,0,0
15920,opted_in,event,8,2,1,1,0,0
15921,opted_in,gated_content,6,2,1,2,0,0
15922,opted_in,event,9,1,3,0,0,0
15923,opted_in,signup_form,8,1,5,0,0,0
15924,opted_in,import,10,1,2,0,0,0
15925,opted_in,import,8,0,5,0,0,0
15926,unknown,unknown,9,0,0,1,0,0
15927,opted_in,signup_form,11,0,2,1,0,0
15928,opted_in,newsletter,6,1,2,0,0,0
15929,opted_in,signup_form,15,2,1,1,0,1
15930,unknown,unknown,6,1,0,0,0,0
15931,opted_in,gated_content,10,2,1,0,0,0
15932,unknown,unknown,10,3,0,1,1,0
15933,unknown,unknown,7,0,0,1,0,0
