customer_id,order_id,order_date,cohort_month,signup_date,country,order_value_eur,n_items
15858,578479,2011-11-24,2009-12,2009-12-10,United Kingdom,191.01,95
15859,525040,2010-10-03,2010-10,2010-10-03,United Kingdom,438.46,174
15860,490473,2009-12-06,2009-12,2009-12-06,United Kingdom,204.65,185
15860,491663,2009-12-13,2009-12,2009-12-06,United Kingdom,90.95,53
15860,501945,2010-03-22,2009-12,2009-12-06,United Kingdom,120.9,22
15860,507129,2010-05-06,2009-12,2009-12-06,United Kingdom,137.24,48
15860,510420,2010-05-30,2009-12,2009-12-06,United Kingdom,83.23,19
15860,525016,2010-10-03,2009-12,2009-12-06,United Kingdom,176.94,64
15860,530812,2010-11-04,2009-12,2009-12-06,United Kingdom,200.4,66
15860,534157,2010-11-21,2009-12,2009-12-06,United Kingdom,238.08,214
15860,535645,2010-11-28,2009-12,2009-12-06,United Kingdom,172.95,159
15860,537301,2010-12-06,2009-12,2009-12-06,United Kingdom,205.32,144
15860,548610,2011-04-01,2009-12,2009-12-06,United Kingdom,292.85,101
15860,550833,2011-04-21,2009-12,2009-12-06,United Kingdom,24.75,5
15860,560442,2011-07-18,2009-12,2009-12-06,United Kingdom,120.23,36
15860,562581,2011-08-07,2009-12,2009-12-06,United Kingdom,113.79,59
15860,565248,2011-09-02,2009-12,2009-12-06,United Kingdom,112.86,72
15860,568161,2011-09-25,2009-12,2009-12-06,United Kingdom,108.06,40
15860,573331,2011-10-30,2009-12,2009-12-06,United Kingdom,102.01,55
15861,496086,2010-01-28,2010-01,2010-01-28,United Kingdom,413.75,252
15861,506460,2010-04-29,2010-01,2010-01-28,United Kingdom,344.87,282
15861,509373,2010-05-21,2010-01,2010-01-28,United Kingdom,164.45,472
15861,521974,2010-09-09,2010-01,2010-01-28,United Kingdom,313.36,310
15861,546912,2011-03-17,2010-01,2010-01-28,United Kingdom,474.19,321
15861,546913,2011-03-17,2010-01,2010-01-28,United Kingdom,248.29,240
15861,561600,2011-07-28,2010-01,2010-01-28,United Kingdom,407.52,315
15861,572653,2011-10-25,2010-01,2010-01-28,United Kingdom,563.74,469
15861,576057,2011-11-13,2010-01,2010-01-28,United Kingdom,219.79,203
15861,576075,2011-11-13,2010-01,2010-01-28,United Kingdom,487.21,406
15861,577130,2011-11-17,2010-01,2010-01-28,United Kingdom,165.0,1
15861,578995,2011-11-27,2010-01,2010-01-28,United Kingdom,599.62,589
15862,492462,2009-12-17,2009-12,2009-12-17,United Kingdom,233.94,91
15862,492472,2009-12-17,2009-12,2009-12-17,United Kingdom,172.07,139
15862,492484,2009-12-17,2009-12,2009-12-17,United Kingdom,176.71,110
15862,503150,2010-03-30,2009-12,2009-12-17,United Kingdom,97.97,47
15862,503156,2010-03-30,2009-12,2009-12-17,United Kingdom,253.21,120
15862,507889,2010-05-11,2009-12,2009-12-17,United Kingdom,189.75,122
15862,510271,2010-05-28,2009-12,2009-12-17,United Kingdom,173.54,88
15862,516880,2010-07-23,2009-12,2009-12-17,United Kingdom,304.9,145
15862,533501,2010-11-17,2009-12,2009-12-17,United Kingdom,139.09,109
15862,536401,2010-12-01,2009-12,2009-12-17,United Kingdom,708.46,248
15862,553864,2011-05-19,2009-12,2009-12-17,United Kingdom,136.78,235
15862,563890,2011-08-19,2009-12,2009-12-17,United Kingdom,168.72,140
15862,580062,2011-12-01,2009-12,2009-12-17,United Kingdom,173.15,86
15863,492435,2009-12-17,2009-12,2009-12-17,United Kingdom,140.9,47
15863,495308,2010-01-22,2009-12,2009-12-17,United Kingdom,20.45,7
15863,503570,2010-04-01,2009-12,2009-12-17,United Kingdom,128.51,91
15863,555070,2011-05-31,2009-12,2009-12-17,United Kingdom,9.2,2
15863,576214,2011-11-14,2009-12,2009-12-17,United Kingdom,59.64,17
15864,534685,2010-11-23,2010-11,2010-11-23,United Kingdom,244.44,294
15864,542411,2011-01-27,2010-11,2010-11-23,United Kingdom,242.42,110
15864,556931,2011-06-15,2010-11,2010-11-23,United Kingdom,171.84,96
15864,565247,2011-09-02,2010-11,2010-11-23,United Kingdom,543.6,352
15864,569419,2011-10-04,2010-11,2010-11-23,United Kingdom,520.54,202
15864,575945,2011-11-13,2010-11,2010-11-23,United Kingdom,305.28,288
15864,577041,2011-11-17,2010-11,2010-11-23,United Kingdom,152.64,144
15865,493701,2010-01-05,2010-01,2010-01-05,United Kingdom,714.05,516
15865,528605,2010-10-22,2010-01,2010-01-05,United Kingdom,639.74,263
15865,552559,2011-05-10,2010-01,2010-01-05,United Kingdom,313.93,178
15865,566308,2011-09-12,2010-01,2010-01-05,United Kingdom,289.92,134
15865,573355,2011-10-30,2010-01,2010-01-05,United Kingdom,291.28,56
15866,564843,2011-08-30,2011-08,2011-08-30,United Kingdom,230.53,126
15867,491888,2009-12-14,2009-12,2009-12-14,United Kingdom,626.0,335
15867,493542,2010-01-04,2009-12,2009-12-14,United Kingdom,118.75,71
15867,495290,2010-01-22,2009-12,2009-12-14,United Kingdom,299.89,124
15867,497266,2010-02-08,2009-12,2009-12-14,United Kingdom,150.03,43
15867,498518,2010-02-19,2009-12,2009-12-14,United Kingdom,351.32,181
15867,501515,2010-03-17,2009-12,2009-12-14,United Kingdom,298.44,134
15867,502799,2010-03-26,2009-12,2009-12-14,United Kingdom,259.08,207
15867,503718,2010-04-06,2009-12,2009-12-14,United Kingdom,480.7,234
15867,503719,2010-04-06,2009-12,2009-12-14,United Kingdom,7.95,1
15867,505916,2010-04-26,2009-12,2009-12-14,United Kingdom,352.23,192
15867,510792,2010-06-03,2009-12,2009-12-14,United Kingdom,383.67,243
15867,512585,2010-06-16,2009-12,2009-12-14,United Kingdom,334.64,110
15867,516843,2010-07-23,2009-12,2009-12-14,United Kingdom,220.83,304
15867,522944,2010-09-17,2009-12,2009-12-14,United Kingdom,319.19,177
15867,529942,2010-10-31,2009-12,2009-12-14,United Kingdom,347.22,313
15867,536272,2010-11-30,2009-12,2009-12-14,United Kingdom,588.47,369
15867,537200,2010-12-05,2009-12,2009-12-14,United Kingdom,225.8,94
15867,538657,2010-12-13,2009-12,2009-12-14,United Kingdom,201.4,63
15867,539642,2010-12-20,2009-12,2009-12-14,United Kingdom,242.92,142
15867,540687,2011-01-10,2009-12,2009-12-14,United Kingdom,237.19,177
15867,542265,2011-01-26,2009-12,2009-12-14,United Kingdom,142.71,53
15867,544189,2011-02-16,2009-12,2009-12-14,United Kingdom,133.0,36
15867,546665,2011-03-15,2009-12,2009-12-14,United Kingdom,215.49,77
15867,549730,2011-04-11,2009-12,2009-12-14,United Kingdom,217.14,159
15867,554964,2011-05-27,2009-12,2009-12-14,United Kingdom,252.3,208
15867,556244,2011-06-09,2009-12,2009-12-14,United Kingdom,302.72,86
15867,560579,2011-07-19,2009-12,2009-12-14,United Kingdom,566.13,241
15867,563720,2011-08-18,2009-12,2009-12-14,United Kingdom,326.01,198
15867,569143,2011-09-30,2009-12,2009-12-14,United Kingdom,357.71,118
15867,577095,2011-11-17,2009-12,2009-12-14,United Kingdom,219.44,191
15867,580505,2011-12-04,2009-12,2009-12-14,United Kingdom,285.58,258
15868,507001,2010-05-05,2010-05,2010-05-05,United Kingdom,94.53,57
15869,502281,2010-03-23,2010-03,2010-03-23,United Kingdom,174.02,99
15869,545896,2011-03-07,2010-03,2010-03-23,United Kingdom,61.59,118
15869,545898,2011-03-07,2010-03,2010-03-23,United Kingdom,88.05,57
15870,523006,2010-09-19,2010-09,2010-09-19,United Kingdom,161.49,74
15870,523007,2010-09-19,2010-09,2010-09-19,United Kingdom,208.75,63
15870,531427,2010-11-08,2010-09,2010-09-19,United Kingdom,138.28,36
15870,574826,2011-11-07,2010-09,2010-09-19,United Kingdom,354.09,335
15871,524314,2010-09-28,2010-09,2010-09-28,United Kingdom,33.1,5
15872,511291,2010-06-07,2010-06,2010-06-07,United Kingdom,121.54,74
15872,535427,2010-11-26,2010-06,2010-06-07,United Kingdom,313.21,220
15872,578781,2011-11-25,2010-06,2010-06-07,United Kingdom,358.83,211
15872,578782,2011-11-25,2010-06,2010-06-07,United Kingdom,2.1,1
15873,517213,2010-07-27,2010-07,2010-07-27,United Kingdom,106.56,288
15873,517214,2010-07-27,2010-07,2010-07-27,United Kingdom,27.36,144
15873,517215,2010-07-27,2010-07,2010-07-27,United Kingdom,41.76,144
15873,517325,2010-07-28,2010-07,2010-07-27,United Kingdom,138.24,576
15874,493840,2010-01-07,2010-01,2010-01-07,United Kingdom,614.5,136
15874,496706,2010-02-03,2010-01,2010-01-07,United Kingdom,710.65,413
15874,497670,2010-02-11,2010-01,2010-01-07,United Kingdom,15.0,12
15874,501102,2010-03-12,2010-01,2010-01-07,United Kingdom,615.61,378
15874,501104,2010-03-12,2010-01,2010-01-07,United Kingdom,146.4,60
15874,503143,2010-03-30,2010-01,2010-01-07,United Kingdom,301.8,112
15874,504626,2010-04-15,2010-01,2010-01-07,United Kingdom,523.08,218
15874,508850,2010-05-18,2010-01,2010-01-07,United Kingdom,389.47,103
15874,518948,2010-08-12,2010-01,2010-01-07,United Kingdom,933.45,480
15874,518949,2010-08-12,2010-01,2010-01-07,United Kingdom,17.0,4
15874,528051,2010-10-20,2010-01,2010-01-07,United Kingdom,295.0,1
15874,533368,2010-11-17,2010-01,2010-01-07,United Kingdom,1109.24,448
15874,533370,2010-11-17,2010-01,2010-01-07,United Kingdom,755.0,3
15874,533372,2010-11-17,2010-01,2010-01-07,United Kingdom,452.68,200
15874,545158,2011-02-28,2010-01,2010-01-07,United Kingdom,584.35,52
15874,547935,2011-03-28,2010-01,2010-01-07,United Kingdom,240.35,44
15874,547936,2011-03-28,2010-01,2010-01-07,United Kingdom,56.05,23
15874,549431,2011-04-08,2010-01,2010-01-07,United Kingdom,1163.75,895
15874,552064,2011-05-06,2010-01,2010-01-07,United Kingdom,118.3,36
15874,556830,2011-06-15,2010-01,2010-01-07,United Kingdom,44.95,15
15874,570113,2011-10-07,2010-01,2010-01-07,United Kingdom,2198.13,1469
15875,499994,2010-03-03,2010-03,2010-03-03,United Kingdom,111.72,76
15876,522940,2010-09-17,2010-09,2010-09-17,United Kingdom,730.8,504
15876,529191,2010-10-26,2010-09,2010-09-17,United Kingdom,718.34,382
15877,577855,2011-11-22,2011-11,2011-11-22,United Kingdom,242.26,175
15877,581325,2011-12-08,2011-11,2011-11-22,United Kingdom,251.02,196
15878,490471,2009-12-06,2009-12,2009-12-06,United Kingdom,212.13,71
15878,510136,2010-05-27,2009-12,2009-12-06,United Kingdom,118.64,172
15879,492707,2009-12-17,2009-12,2009-12-17,United Kingdom,133.34,77
15879,509033,2010-05-19,2009-12,2009-12-17,United Kingdom,491.88,194
15879,514857,2010-07-06,2009-12,2009-12-17,United Kingdom,107.8,4
15879,529991,2010-10-31,2009-12,2009-12-17,United Kingdom,424.28,368
15880,537144,2010-12-05,2010-12,2010-12-05,United Kingdom,686.56,422
15881,538309,2010-12-10,2010-12,2010-12-10,United Kingdom,114.45,55
15881,538534,2010-12-13,2010-12,2010-12-10,United Kingdom,40.8,48
15881,542745,2011-01-31,2010-12,2010-12-10,United Kingdom,339.29,154
15881,542746,2011-01-31,2010-12,2010-12-10,United Kingdom,1.9,2
15881,542759,2011-01-31,2010-12,2010-12-10,United Kingdom,4.95,1
15882,491319,2009-12-10,2009-12,2009-12-10,United Kingdom,181.63,73
15882,496486,2010-02-01,2009-12,2009-12-10,United Kingdom,166.31,130
15882,513766,2010-06-28,2009-12,2009-12-10,United Kingdom,119.7,77
15882,533511,2010-11-17,2009-12,2009-12-10,United Kingdom,140.66,94
15882,537377,2010-12-06,2009-12,2009-12-10,United Kingdom,541.04,232
15882,537380,2010-12-06,2009-12,2009-12-10,United Kingdom,201.6,96
15882,554629,2011-05-25,2009-12,2009-12-10,United Kingdom,135.14,106
15882,554631,2011-05-25,2009-12,2009-12-10,United Kingdom,9.9,6
15883,574725,2011-11-06,2011-11,2011-11-06,United Kingdom,143.76,72
15883,581192,2011-12-07,2011-11,2011-11-06,United Kingdom,252.72,151
15884,490128,2009-12-03,2009-12,2009-12-03,United Kingdom,241.8,156
15884,525085,2010-10-03,2009-12,2009-12-03,United Kingdom,7.9,2
15885,495171,2010-01-21,2010-01,2010-01-21,United Kingdom,133.15,23
15885,495918,2010-01-27,2010-01,2010-01-21,United Kingdom,15.9,2
15885,501461,2010-03-16,2010-01,2010-01-21,United Kingdom,115.03,65
15885,505165,2010-04-20,2010-01,2010-01-21,United Kingdom,240.77,144
15885,512261,2010-06-14,2010-01,2010-01-21,United Kingdom,260.56,101
15885,514378,2010-07-02,2010-01,2010-01-21,United Kingdom,102.0,8
15885,514554,2010-07-05,2010-01,2010-01-21,United Kingdom,148.32,54
15885,519589,2010-08-18,2010-01,2010-01-21,United Kingdom,5.1,2
15885,521564,2010-09-07,2010-01,2010-01-21,United Kingdom,127.2,24
15885,522588,2010-09-15,2010-01,2010-01-21,United Kingdom,136.69,41
15885,527853,2010-10-19,2010-01,2010-01-21,United Kingdom,160.25,37
15885,534072,2010-11-21,2010-01,2010-01-21,United Kingdom,127.5,10
15885,543134,2011-02-03,2010-01,2010-01-21,United Kingdom,15.0,1
15885,565862,2011-09-07,2010-01,2010-01-21,United Kingdom,349.35,109
15885,565933,2011-09-08,2010-01,2010-01-21,United Kingdom,15.0,1
15886,505188,2010-04-20,2010-04,2010-04-20,United Kingdom,294.37,137
15886,527882,2010-10-19,2010-04,2010-04-20,United Kingdom,149.5,80
15886,527884,2010-10-19,2010-04,2010-04-20,United Kingdom,427.91,303
15886,570430,2011-10-10,2010-04,2010-04-20,United Kingdom,181.09,147
15887,510636,2010-06-02,2010-06,2010-06-02,United Kingdom,442.15,305
15887,521388,2010-09-05,2010-06,2010-06-02,United Kingdom,195.0,100
15887,529595,2010-10-29,2010-06,2010-06-02,United Kingdom,390.0,200
15888,514278,2010-07-01,2010-07,2010-07-01,United Kingdom,81.75,21
15888,530656,2010-11-04,2010-07,2010-07-01,United Kingdom,179.1,42
15888,567460,2011-09-20,2010-07,2010-07-01,United Kingdom,168.31,76
15889,491186,2009-12-10,2009-12,2009-12-10,United Kingdom,288.49,154
15889,492542,2009-12-17,2009-12,2009-12-10,United Kingdom,88.28,52
15889,504120,2010-04-09,2009-12,2009-12-10,United Kingdom,270.44,152
15889,504447,2010-04-13,2009-12,2009-12-10,United Kingdom,33.85,13
15889,506837,2010-05-04,2009-12,2009-12-10,United Kingdom,108.88,75
15889,534839,2010-11-24,2009-12,2009-12-10,United Kingdom,271.55,179
15889,537208,2010-12-05,2009-12,2009-12-10,United Kingdom,595.84,298
15889,559106,2011-07-06,2009-12,2009-12-10,United Kingdom,148.95,66
15890,504469,2010-04-14,2010-04,2010-04-14,United Kingdom,263.2,88
15890,505346,2010-04-21,2010-04,2010-04-14,United Kingdom,23.75,5
15890,532011,2010-11-10,2010-04,2010-04-14,United Kingdom,61.8,20
15890,532012,2010-11-10,2010-04,2010-04-14,United Kingdom,159.9,2
15890,532013,2010-11-10,2010-04,2010-04-14,United Kingdom,27.0,4
15891,551270,2011-04-27,2011-04,2011-04-27,United Kingdom,524.52,442
15892,497351,2010-02-08,2010-02,2010-02-08,United Kingdom,128.2,46
15893,519209,2010-08-15,2010-08,2010-08-15,United Kingdom,305.28,288
15894,537199,2010-12-05,2010-12,2010-12-05,United Kingdom,313.48,230
15894,548501,2011-03-31,2010-12,2010-12-05,United Kingdom,106.81,53
15895,559861,2011-07-13,2011-07,2011-07-13,United Kingdom,179.17,94
15897,554988,2011-05-29,2011-05,2011-05-29,United Kingdom,119.71,145
15897,554989,2011-05-29,2011-05,2011-05-29,United Kingdom,102.34,116
15898,491640,2009-12-11,2009-12,2009-12-11,United Kingdom,406.12,148
15898,494443,2010-01-14,2009-12,2009-12-11,United Kingdom,272.73,91
15898,496201,2010-01-29,2009-12,2009-12-11,United Kingdom,309.76,119
15898,496203,2010-01-29,2009-12,2009-12-11,United Kingdom,2.5,1
15898,496580,2010-02-02,2009-12,2009-12-11,United Kingdom,63.15,17
15898,499057,2010-02-24,2009-12,2009-12-11,United Kingdom,365.93,105
15898,500838,2010-03-10,2009-12,2009-12-11,United Kingdom,249.21,69
15898,504118,2010-04-09,2009-12,2009-12-11,United Kingdom,228.93,69
15898,504677,2010-04-15,2009-12,2009-12-11,United Kingdom,84.9,42
15898,505581,2010-04-23,2009-12,2009-12-11,United Kingdom,119.84,16
15898,508180,2010-05-13,2009-12,2009-12-11,United Kingdom,249.91,93
15898,509235,2010-05-21,2009-12,2009-12-11,United Kingdom,89.0,42
15898,509741,2010-05-25,2009-12,2009-12-11,United Kingdom,8.5,2
15898,511930,2010-06-11,2009-12,2009-12-11,United Kingdom,90.75,45
15898,512420,2010-06-15,2009-12,2009-12-11,United Kingdom,195.49,57
15898,516941,2010-07-25,2009-12,2009-12-11,United Kingdom,110.75,73
15898,519203,2010-08-15,2009-12,2009-12-11,United Kingdom,254.85,208
15898,523776,2010-09-24,2009-12,2009-12-11,United Kingdom,15.6,8
15898,526418,2010-10-11,2009-12,2009-12-11,United Kingdom,303.37,302
15898,527377,2010-10-17,2009-12,2009-12-11,United Kingdom,264.45,111
15898,537254,2010-12-06,2009-12,2009-12-11,United Kingdom,765.38,420
15898,537615,2010-12-07,2009-12,2009-12-11,United Kingdom,278.0,40
15898,547033,2011-03-20,2009-12,2009-12-11,United Kingdom,168.7,76
15898,551188,2011-04-27,2009-12,2009-12-11,United Kingdom,312.6,118
15898,581421,2011-12-08,2009-12,2009-12-11,United Kingdom,385.89,146
15899,537248,2010-12-06,2010-12,2010-12-06,United Kingdom,112.5,78
15900,509913,2010-05-26,2010-05,2010-05-26,United Kingdom,136.22,100
15900,527473,2010-10-18,2010-05,2010-05-26,United Kingdom,281.07,243
15900,528440,2010-10-22,2010-05,2010-05-26,United Kingdom,132.0,97
15900,576690,2011-11-16,2010-05,2010-05-26,United Kingdom,351.11,221
15901,512245,2010-06-14,2010-06,2010-06-14,United Kingdom,203.69,232
15901,521175,2010-09-02,2010-06,2010-06-14,United Kingdom,34.85,3
15901,522433,2010-09-14,2010-06,2010-06-14,United Kingdom,90.9,82
15901,522440,2010-09-14,2010-06,2010-06-14,United Kingdom,9.9,1
15901,559436,2011-07-08,2010-06,2010-06-14,United Kingdom,110.49,209
15901,568050,2011-09-23,2010-06,2010-06-14,United Kingdom,122.86,119
15901,578250,2011-11-23,2010-06,2010-06-14,United Kingdom,130.53,56
15902,535041,2010-11-24,2010-11,2010-11-24,United Kingdom,145.01,124
15903,494419,2010-01-14,2010-01,2010-01-14,United Kingdom,39.8,4
15903,519706,2010-08-19,2010-01,2010-01-14,United Kingdom,314.4,312
15903,525107,2010-10-04,2010-01,2010-01-14,United Kingdom,1220.16,432
15903,530576,2010-11-03,2010-01,2010-01-14,United Kingdom,1220.16,432
15903,535437,2010-11-26,2010-01,2010-01-14,United Kingdom,1018.56,336
15903,544307,2011-02-17,2010-01,2010-01-14,United Kingdom,161.28,384
15903,551055,2011-04-26,2010-01,2010-01-14,United Kingdom,480.36,292
15903,568083,2011-09-23,2010-01,2010-01-14,United Kingdom,310.32,336
15903,569127,2011-09-30,2010-01,2010-01-14,United Kingdom,1568.4,600
15903,575915,2011-11-11,2010-01,2010-01-14,United Kingdom,1405.2,456
15903,575978,2011-11-13,2010-01,2010-01-14,United Kingdom,471.6,138
15903,579523,2011-11-30,2010-01,2010-01-14,United Kingdom,729.6,204
15904,580094,2011-12-01,2011-12,2011-12-01,United Kingdom,164.68,84
15905,512304,2010-06-14,2010-06,2010-06-14,United Kingdom,114.69,82
15906,522583,2010-09-15,2010-09,2010-09-15,United Kingdom,119.15,22
15906,529788,2010-10-29,2010-09,2010-09-15,United Kingdom,296.65,57
15906,536209,2010-11-30,2010-09,2010-09-15,United Kingdom,572.15,128
15906,548158,2011-03-29,2010-09,2010-09-15,United Kingdom,341.93,92
15906,548159,2011-03-29,2010-09,2010-09-15,United Kingdom,69.4,16
15906,551816,2011-05-04,2010-09,2010-09-15,United Kingdom,271.83,117
15906,560355,2011-07-18,2010-09,2010-09-15,United Kingdom,114.55,17
15906,569222,2011-10-02,2010-09,2010-09-15,United Kingdom,590.49,217
15906,577498,2011-11-20,2010-09,2010-09-15,United Kingdom,155.38,70
15906,577499,2011-11-20,2010-09,2010-09-15,United Kingdom,24.11,15
15907,553141,2011-05-13,2011-05,2011-05-13,United Kingdom,251.18,157
15907,557019,2011-06-16,2011-05,2011-05-13,United Kingdom,278.34,99
15907,580884,2011-12-06,2011-05,2011-05-13,United Kingdom,437.93,253
15908,515954,2010-07-15,2010-07,2010-07-15,United Kingdom,189.37,158
15908,518296,2010-08-06,2010-07,2010-07-15,United Kingdom,575.2,16
15909,557259,2011-06-19,2011-06,2011-06-19,United Kingdom,191.94,98
15910,495151,2010-01-21,2010-01,2010-01-21,United Kingdom,104.38,115
15910,500093,2010-03-04,2010-01,2010-01-21,United Kingdom,183.64,135
15910,504594,2010-04-15,2010-01,2010-01-21,United Kingdom,276.54,123
15910,511864,2010-06-11,2010-01,2010-01-21,United Kingdom,205.81,195
15910,515828,2010-07-15,2010-01,2010-01-21,United Kingdom,124.46,150
15910,520815,2010-08-31,2010-01,2010-01-21,United Kingdom,132.31,82
15910,530793,2010-11-04,2010-01,2010-01-21,United Kingdom,422.48,356
15910,542345,2011-01-27,2010-01,2010-01-21,United Kingdom,149.49,93
15910,544837,2011-02-24,2010-01,2010-01-21,United Kingdom,161.41,141
15910,549240,2011-04-07,2010-01,2010-01-21,United Kingdom,118.89,82
15910,553388,2011-05-16,2010-01,2010-01-21,United Kingdom,120.82,115
15910,565209,2011-09-01,2010-01,2010-01-21,United Kingdom,112.75,79
15910,569790,2011-10-06,2010-01,2010-01-21,United Kingdom,188.41,133
15910,578664,2011-11-24,2010-01,2010-01-21,United Kingdom,247.06,214
15910,581502,2011-12-09,2010-01,2010-01-21,United Kingdom,133.35,158
15911,491086,2009-12-09,2009-12,2009-12-09,United Kingdom,267.26,143
15911,492729,2009-12-18,2009-12,2009-12-09,United Kingdom,366.58,147
15911,493157,2009-12-22,2009-12,2009-12-09,United Kingdom,212.21,104
15911,495910,2010-01-27,2009-12,2009-12-09,United Kingdom,198.84,90
15911,498160,2010-02-17,2009-12,2009-12-09,United Kingdom,146.54,85
15911,500857,2010-03-10,2009-12,2009-12-09,United Kingdom,215.46,96
15911,502733,2010-03-26,2009-12,2009-12-09,United Kingdom,280.6,137
15911,502736,2010-03-26,2009-12,2009-12-09,United Kingdom,14.85,9
15912,491196,2009-12-10,2009-12,2009-12-10,United Kingdom,165.5,34
15912,491197,2009-12-10,2009-12,2009-12-10,United Kingdom,126.57,143
15912,491199,2009-12-10,2009-12,2009-12-10,United Kingdom,143.72,111
15912,495033,2010-01-20,2009-12,2009-12-10,United Kingdom,81.75,55
15912,508921,2010-05-19,2009-12,2009-12-10,United Kingdom,110.3,100
15912,508923,2010-05-19,2009-12,2009-12-10,United Kingdom,27.15,38
15912,524529,2010-09-29,2009-12,2009-12-10,United Kingdom,155.09,93
15912,550818,2011-04-20,2009-12,2009-12-10,United Kingdom,141.49,66
15912,556795,2011-06-14,2009-12,2009-12-10,United Kingdom,123.13,119
15913,513319,2010-06-23,2010-06,2010-06-23,United Kingdom,6.3,3
15914,535588,2010-11-26,2010-11,2010-11-26,United Kingdom,198.79,147
15914,535589,2010-11-26,2010-11,2010-11-26,United Kingdom,7.2,2
15915,530437,2010-11-03,2010-11,2010-11-03,United Kingdom,429.21,451
15916,491394,2009-12-10,2009-12,2009-12-10,United Kingdom,404.82,132
15916,494669,2010-01-17,2009-12,2009-12-10,United Kingdom,146.81,75
15916,500503,2010-03-08,2009-12,2009-12-10,United Kingdom,332.83,181
15916,510438,2010-05-30,2009-12,2009-12-10,United Kingdom,221.24,274
15916,532307,2010-11-11,2009-12,2009-12-10,United Kingdom,560.93,219
15916,537799,2010-12-08,2009-12,2009-12-10,United Kingdom,285.9,110
15916,537803,2010-12-08,2009-12,2009-12-10,United Kingdom,179.0,20
15916,541110,2011-01-13,2009-12,2009-12-10,United Kingdom,342.61,201
15916,549275,2011-04-07,2009-12,2009-12-10,United Kingdom,160.12,64
15916,555198,2011-06-01,2009-12,2009-12-10,United Kingdom,113.35,65
15916,568099,2011-09-23,2009-12,2009-12-10,United Kingdom,118.9,26
15916,575482,2011-11-09,2009-12,2009-12-10,United Kingdom,372.28,181
15916,578275,2011-11-23,2009-12,2009-12-10,United Kingdom,188.38,155
15917,489863,2009-12-02,2009-12,2009-12-02,United Kingdom,66.82,21
15917,489876,2009-12-02,2009-12,2009-12-02,United Kingdom,39.85,22
15917,492593,2009-12-17,2009-12,2009-12-02,United Kingdom,208.66,153
15917,504323,2010-04-12,2009-12,2009-12-02,United Kingdom,122.2,25
15917,549056,2011-04-06,2009-12,2009-12-02,United Kingdom,123.1,42
15918,501625,2010-03-18,2010-03,2010-03-18,United Kingdom,248.65,87
15918,546430,2011-03-13,2010-03,2010-03-18,United Kingdom,142.0,66
15918,555343,2011-06-02,2010-03,2010-03-18,United Kingdom,192.23,87
15919,537265,2010-12-06,2010-12,2010-12-06,United Kingdom,541.44,484
15919,577473,2011-11-20,2010-12,2010-12-06,United Kingdom,369.17,303
15920,491804,2009-12-14,2009-12,2009-12-14,United Kingdom,112.64,67
15920,491806,2009-12-14,2009-12,2009-12-14,United Kingdom,8.95,1
15920,502439,2010-03-24,2009-12,2009-12-14,United Kingdom,42.9,2
15920,513268,2010-06-23,2009-12,2009-12-14,United Kingdom,102.55,35
15920,526409,2010-10-11,2009-12,2009-12-14,United Kingdom,137.1,36
15920,559504,2011-07-08,2009-12,2009-12-14,United Kingdom,35.33,21
15920,559507,2011-07-08,2009-12,2009-12-14,United Kingdom,98.06,55
15920,559509,2011-07-08,2009-12,2009-12-14,United Kingdom,31.74,20
15920,559511,2011-07-08,2009-12,2009-12-14,United Kingdom,2.37,3
15921,500652,2010-03-09,2010-03,2010-03-09,United Kingdom,100.18,44
15921,527467,2010-10-18,2010-03,2010-03-09,United Kingdom,188.42,45
15921,531420,2010-11-08,2010-03,2010-03-09,United Kingdom,177.48,87
15921,557389,2011-06-20,2010-03,2010-03-09,United Kingdom,336.03,166
15922,536537,2010-12-01,2010-12,2010-12-01,United Kingdom,739.0,276
15923,536674,2010-12-02,2010-12,2010-12-02,United Kingdom,254.16,244
15924,490954,2009-12-08,2009-12,2009-12-08,United Kingdom,102.82,103
15925,554998,2011-05-29,2011-05,2011-05-29,United Kingdom,207.15,93
15926,512433,2010-06-15,2010-06,2010-06-15,United Kingdom,134.44,155
15927,499770,2010-03-02,2010-03,2010-03-02,United Kingdom,123.39,69
15928,498587,2010-02-21,2010-02,2010-02-21,United Kingdom,293.53,164
15929,500282,2010-03-05,2010-03,2010-03-05,United Kingdom,594.0,120
15930,569357,2011-10-03,2011-10,2011-10-03,United Kingdom,426.63,139
15931,525926,2010-10-07,2010-10,2010-10-07,United Kingdom,239.9,118
15932,544806,2011-02-23,2011-02,2011-02-23,United Kingdom,317.73,169
15932,546644,2011-03-15,2011-02,2011-02-23,United Kingdom,339.34,268
15932,549880,2011-04-12,2011-02,2011-02-23,United Kingdom,311.16,180
15932,552404,2011-05-09,2011-02,2011-02-23,United Kingdom,305.02,262
15932,558241,2011-06-27,2011-02,2011-02-23,United Kingdom,310.12,292
15932,564302,2011-08-24,2011-02,2011-02-23,United Kingdom,302.58,338
15932,566428,2011-09-12,2011-02,2011-02-23,United Kingdom,309.7,422
15932,580725,2011-12-05,2011-02,2011-02-23,United Kingdom,300.22,394
15933,566713,2011-09-14,2011-09,2011-09-14,United Kingdom,411.81,345
15933,568990,2011-09-29,2011-09,2011-09-14,United Kingdom,316.46,271
15933,577309,2011-11-18,2011-09,2011-09-14,United Kingdom,379.19,269
